EventID,POCA_X,POCA_Y,POCA_Z,scattering
591,78.53845679914082,-978.8791837497929,-99.27553527657346,0.027438428923263793
592,797.5002665145832,-76.51740597577276,-367.09326590868864,0.009630986967072507
593,218.44139576749166,-420.175173710634,241.99682600923313,0.0239410476404299
594,-612.0331767918747,-183.3939879655879,119.74970175085195,0.013565932306756333
595,701.1601635964228,169.31952264780023,-168.72270197317323,0.038108435729492726
596,-703.6210787960165,-528.5622040738547,-18.080082654260025,0.035870009577239584
597,112.5565194398136,-703.6848401717027,311.5630560030847,0.0064480553161526556
598,-675.3617518819322,359.2270626635642,-257.81072552447074,0.022678835651561747
599,-875.5669756843231,-702.3417124262879,370.15060584063787,0.012329188616369646
600,-909.8220033057084,683.7054432581472,321.90591011980393,0.01672570946742471
601,-481.67227285273833,-4.374139534843962,86.28889723904717,0.0036300889119952784
602,552.3150912224171,-544.3347295509163,-29.94680040683221,0.017783663858362973
603,-797.1926061490224,-247.91938410439752,-233.11038913909135,0.016186456361651915
604,329.732019046995,-409.7326130401765,-157.46956700088703,0.006444382097219108
605,370.8124067714265,-811.9945355627029,-191.37105916571863,0.02437191013886335
606,725.8558394893437,-997.424712656355,-110.57123853112756,0.050527959665279475
607,-869.036306127596,126.70859443486816,-287.8110149351586,0.01410032058285782
608,619.4677574005539,-20.132950926738808,-476.8953344898103,0.016703611593545317
609,-854.5621661121407,-330.0925478331593,-147.02289575741764,0.022850827900696858
610,-32.54065784106601,-872.5715780962996,-189.92705225236392,0.018247168762847325
611,-247.3708697613703,-892.8709123105599,-275.8653599611584,0.021125398710326794
612,-627.1347866330441,-247.4572054927369,-435.54297451807173,0.009555276450431022
614,823.4159743132964,854.4008107082972,-148.24211298476376,0.016002800927284483
615,742.4557231524049,-541.7876382235411,76.89720205573315,0.017378761216397684
616,-316.7140117527315,618.4456617197899,-172.10733712365322,0.02597412028086123
617,831.2523041056666,-629.6127901115088,53.32841390784694,0.03526274914495345
618,-992.6045986617273,50.38706044664197,-116.78351634323195,0.02917465453428177
619,388.65019649204214,-886.5978327728899,291.6184278007118,0.013305264238173267
620,-206.18919526083886,-268.337093346006,-31.574588018262375,0.028125246357104488
621,347.8596691676695,551.5278821668702,20.193564178155384,0.023928139422287165
622,-50.04578301999274,-240.448439719139,-477.5881318465633,0.012778788088523804
623,-204.59399946494585,-952.7962916498952,160.52329036786483,0.020266120966883957
624,-428.8109444861037,56.323348877082935,-355.7962048835296,0.03383925093162815
626,604.0466813822061,985.860745629832,36.58111258627105,0.010546758937850419
627,553.0666909962141,539.3188178231385,313.0725480032,0.022815442118264213
628,142.06183405783094,-632.2140509071562,54.98100324948001,0.01596912872122614
629,-470.81446368840216,-178.65884480038818,6.2437215500390835,0.029577333949980227
630,-242.877852591274,-329.0917376170528,-449.84812007260064,0.005469381547823363
632,990.2130143883502,951.9066291682899,26.72690119425863,0.019059389255911906
633,-448.8180079269133,318.1968066939668,-175.66621499088012,0.013151177140084288
634,-121.98286112116176,64.85084439694239,165.30573960130647,0.014384383725355334
635,-594.2068930785201,188.11484524617276,208.5367901357696,0.022455045033537152
636,127.47773835106673,-678.8640363292343,-54.18566290362094,0.020043856705377044
637,-959.6933071957651,273.81763244711726,-48.595116211072025,0.011892608501933155
638,952.1596981245823,-922.4048688846902,-350.431982408571,0.015201286698363788
639,-107.93880491449488,702.2273745683337,-87.40315012538218,0.014897836142021873
640,451.3781734418059,-27.212364402168205,-281.88109827996954,0.015533904359097747
641,-906.461667474354,-329.60051197522796,-216.02599963760412,0.017769027881789343
642,139.5114671040302,-862.5351434381305,26.151445671868828,0.04129509511671252
643,-286.15524402028495,937.9770111961814,-155.36760500716065,0.011413407042200147
644,600.5583350723977,476.1683098634418,-13.171786778061062,0.012707140149405332
645,-923.1382904824964,-981.0604646198092,-234.76762683623497,0.007775844806644365
646,-846.2886049062054,-478.69762930255587,-90.2352542567117,0.012143270241709584
647,-590.572569648742,-118.3531260479833,347.45830558778505,0.006064047780850195
648,156.15536996825122,-500.5870653870562,-9.651573349020055,0.02224490939277622
649,462.68930427790883,-189.4404938229487,-3.921096702283876,0.03574463204817943
651,-960.2941924715251,518.3768263947705,-342.7269322411733,0.022193962113480438
652,-419.10358376196666,816.3554521778144,15.776015551100954,0.012601333475153222
653,18.610434917293503,-886.3271553287545,-268.7447572704831,0.028128085277805033
654,-693.6081837786554,348.42610554601214,-372.07204575703173,0.009198752424655756
